ppi_item,curr_month,curr_year,lower,mid,upper,pred_year
Wholesale pork,12,2013.0,3.3,4.0,4.7,2013
Wholesale poultry,7,2012.0,-12.3,1.1,16.6,2013
Wholesale poultry,8,2012.0,-13.4,-0.3,14.6,2013
Wholesale poultry,9,2012.0,-12.4,0.7,15.2,2013
Wholesale poultry,10,2012.0,-10.4,1.9,16.1,2013
Wholesale poultry,11,2012.0,-8.6,3.1,16.6,2013
Wholesale poultry,12,2012.0,-7.8,3.6,16.5,2013
Wholesale poultry,1,2013.0,-9.2,1.1,13.0,2013
Wholesale poultry,2,2013.0,-7.0,2.1,12.3,2013
Wholesale poultry,3,2013.0,-4.0,3.7,12.7,2013
Wholesale poultry,4,2013.0,-3.7,3.1,10.8,2013
Wholesale poultry,5,2013.0,-1.1,4.6,10.8,2013
Wholesale poultry,6,2013.0,-0.6,4.1,9.4,2013
Wholesale poultry,7,2013.0,1.2,5.0,9.1,2013
Wholesale poultry,8,2013.0,1.4,4.3,7.4,2013
Wholesale poultry,9,2013.0,2.7,4.8,7.1,2013
Wholesale poultry,10,2013.0,2.9,4.2,5.7,2013
Wholesale poultry,11,2013.0,3.4,4.2,5.0,2013
Wholesale poultry,12,2013.0,3.4,3.8,4.1,2013
Farm-level eggs,7,2012.0,-45.4,-1.1,82.3,2013
Farm-level eggs,8,2012.0,-43.9,1.1,85.7,2013
Farm-level eggs,9,2012.0,-34.2,15.1,104.4,2013
Farm-level eggs,10,2012.0,-31.0,18.8,107.2,2013
Farm-level eggs,11,2012.0,-33.1,13.7,97.8,2013
Farm-level eggs,12,2012.0,-27.0,20.6,104.3,2013
Farm-level eggs,1,2013.0,-22.2,20.3,91.1,2013
Farm-level eggs,2,2013.0,-27.1,6.9,62.1,2013
Farm-level eggs,3,2013.0,-26.4,2.7,48.4,2013
Farm-level eggs,4,2013.0,-19.2,7.1,49.9,2013
Farm-level eggs,5,2013.0,-21.1,-0.9,31.2,2013
Farm-level eggs,6,2013.0,-14.7,4.5,32.7,2013
Farm-level eggs,7,2013.0,-16.4,-2.6,17.9,2013
Farm-level eggs,8,2013.0,-10.7,1.3,18.2,2013
Farm-level eggs,9,2013.0,-6.1,3.4,16.8,2013
Farm-level eggs,10,2013.0,-2.8,4.4,14.1,2013
Farm-level eggs,11,2013.0,0.0,4.6,10.8,2013
Farm-level eggs,12,2013.0,5.3,8.0,11.8,2013
Farm-level milk,7,2012.0,-33.8,-1.2,47.0,2013
Farm-level milk,8,2012.0,-33.2,1.6,54.5,2013
Farm-level milk,9,2012.0,-28.5,6.8,61.2,2013
Farm-level milk,10,2012.0,-23.2,13.1,68.6,2013
Farm-level milk,11,2012.0,-15.0,22.6,81.4,2013
Farm-level milk,12,2012.0,-17.1,16.9,67.0,2013
Farm-level milk,1,2013.0,-20.7,5.9,45.0,2013
Farm-level milk,2,2013.0,-16.9,7.1,40.5,2013
Farm-level milk,3,2013.0,-13.6,7.3,36.3,2013
Farm-level milk,4,2013.0,-14.0,3.5,26.7,2013
Farm-level milk,5,2013.0,-7.7,8.3,29.1,2013
Farm-level milk,6,2013.0,-6.7,5.9,22.6,2013
Farm-level milk,7,2013.0,-5.1,4.7,17.8,2013
Farm-level milk,8,2013.0,-4.1,3.3,12.7,2013
Farm-level milk,9,2013.0,1.1,6.9,14.1,2013
Farm-level milk,10,2013.0,3.0,6.8,11.3,2013
Farm-level milk,11,2013.0,5.3,7.4,9.7,2013
Farm-level milk,12,2013.0,7.4,8.2,9.0,2013
Wholesale dairy,7,2012.0,-18.0,-0.6,20.7,2013
Wholesale dairy,8,2012.0,-17.0,0.8,21.6,2013
Wholesale dairy,9,2012.0,-14.0,3.2,24.1,2013
Wholesale dairy,10,2012.0,-12.7,4.4,24.7,2013
Wholesale dairy,11,2012.0,-8.1,8.6,28.3,2013
Wholesale dairy,12,2012.0,-7.8,7.4,25.3,2013
Wholesale dairy,1,2013.0,-10.7,3.1,19.3,2013
Wholesale dairy,2,2013.0,-10.7,1.2,15.0,2013
Wholesale dairy,3,2013.0,-8.1,2.1,14.3,2013
Wholesale dairy,4,2013.0,-7.3,1.4,11.7,2013
Wholesale dairy,5,2013.0,-4.9,2.3,10.7,2013
Wholesale dairy,6,2013.0,-2.3,3.8,10.9,2013
Wholesale dairy,7,2013.0,-2.2,2.6,7.9,2013
Wholesale dairy,8,2013.0,-1.2,2.4,6.3,2013
Wholesale dairy,9,2013.0,0.6,3.2,6.0,2013
Wholesale dairy,10,2013.0,1.3,2.9,4.7,2013
Wholesale dairy,11,2013.0,2.5,3.4,4.3,2013
Wholesale dairy,12,2013.0,3.2,3.5,3.9,2013
Farm-level soybeans,7,2012.0,-35.5,3.1,64.2,2013
Farm-level soybeans,8,2012.0,-30.9,9.0,73.1,2013
Farm-level soybeans,9,2012.0,-28.3,10.8,73.8,2013
Farm-level soybeans,10,2012.0,-26.5,13.0,74.1,2013
Farm-level soybeans,11,2012.0,-30.5,5.8,60.5,2013
Farm-level soybeans,12,2012.0,-33.7,-2.2,46.8,2013
Farm-level soybeans,1,2013.0,-28.3,2.1,49.3,2013
Farm-level soybeans,2,2013.0,-26.7,-0.6,40.3,2013
Farm-level soybeans,3,2013.0,-23.9,-0.8,33.2,2013
Farm-level soybeans,4,2013.0,-18.6,2.4,32.0,2013
Farm-level soybeans,5,2013.0,-18.5,-1.7,22.4,2013
Farm-level soybeans,6,2013.0,-13.5,1.6,21.9,2013
Farm-level soybeans,7,2013.0,-8.6,4.2,20.8,2013
Farm-level soybeans,8,2013.0,-5.0,6.8,22.9,2013
Farm-level soybeans,9,2013.0,-8.7,-2.3,6.4,2013
Farm-level soybeans,10,2013.0,-4.9,-0.3,5.9,2013
Farm-level soybeans,11,2013.0,-4.8,-2.2,1.0,2013
Farm-level soybeans,12,2013.0,-3.1,-1.9,-0.5,2013
Wholesale fats and oils,7,2012.0,-24.7,-0.5,31.4,2013
Wholesale fats and oils,8,2012.0,-23.5,0.7,32.0,2013
Wholesale fats and oils,9,2012.0,-23.5,-0.7,29.0,2013
Wholesale fats and oils,10,2012.0,-20.5,1.6,30.4,2013
Wholesale fats and oils,11,2012.0,-22.7,-2.1,24.1,2013
Wholesale fats and oils,12,2012.0,-21.0,-2.4,21.6,2013
Wholesale fats and oils,1,2013.0,-21.5,-4.7,16.8,2013
Wholesale fats and oils,2,2013.0,-19.0,-4.3,14.4,2013
Wholesale fats and oils,3,2013.0,-17.4,-4.7,11.1,2013
Wholesale fats and oils,4,2013.0,-15.7,-5.1,8.0,2013
Wholesale fats and oils,5,2013.0,-14.2,-5.8,4.8,2013
Wholesale fats and oils,6,2013.0,-13.2,-6.1,2.2,2013
Wholesale fats and oils,7,2013.0,-11.3,-5.8,0.9,2013
Wholesale fats and oils,8,2013.0,-9.0,-4.8,0.1,2013
Wholesale fats and oils,9,2013.0,-9.6,-6.7,-3.5,2013
Wholesale fats and oils,10,2013.0,-8.0,-6.1,-4.1,2013
Wholesale fats and oils,11,2013.0,-7.6,-6.5,-5.5,2013
Wholesale fats and oils,12,2013.0,-7.1,-6.7,-6.3,2013
Farm-level fruits,7,2012.0,-16.5,0.8,20.6,2013
Farm-level fruits,8,2012.0,-29.2,-0.7,38.1,2013
Farm-level fruits,9,2012.0,-27.8,-1.1,36.6,2013
Farm-level fruits,10,2012.0,-23.9,3.5,42.3,2013
Farm-level fruits,11,2012.0,-22.2,4.7,42.4,2013
Farm-level fruits,12,2012.0,-19.3,7.0,41.9,2013
Farm-level fruits,1,2013.0,-13.0,4.0,23.9,2013
Farm-level fruits,2,2013.0,-12.9,2.4,20.7,2013
Farm-level fruits,3,2013.0,-11.9,1.3,17.3,2013
Farm-level fruits,4,2013.0,-8.7,3.6,18.7,2013
Farm-level fruits,5,2013.0,-10.1,0.4,13.1,2013
Farm-level fruits,6,2013.0,-7.4,1.7,12.8,2013
Farm-level fruits,7,2013.0,-7.7,0.2,9.2,2013
Farm-level fruits,8,2013.0,-7.9,-0.9,7.5,2013
Farm-level fruits,9,2013.0,-6.6,-1.4,5.0,2013
Farm-level fruits,10,2013.0,-2.1,2.1,6.8,2013
Farm-level fruits,11,2013.0,-0.6,2.0,5.0,2013
Farm-level fruits,12,2013.0,0.5,1.8,3.3,2013
Farm-level vegetables,7,2012.0,-12.3,4.2,22.7,2013
Farm-level vegetables,8,2012.0,-11.4,4.4,23.4,2013
Farm-level vegetables,9,2012.0,-11.5,4.6,23.5,2013
Farm-level vegetables,10,2012.0,-11.4,4.8,23.5,2013
Farm-level vegetables,11,2012.0,-10.7,4.8,24.2,2013
Farm-level vegetables,12,2012.0,-11.5,4.9,23.9,2013
Farm-level vegetables,1,2013.0,-13.0,3.8,23.1,2013
Farm-level vegetables,2,2013.0,-3.9,11.7,30.3,2013
Farm-level vegetables,3,2013.0,-5.9,8.0,24.9,2013
Farm-level vegetables,4,2013.0,1.2,14.5,30.9,2013
Farm-level vegetables,5,2013.0,1.0,12.9,26.9,2013
Farm-level vegetables,6,2013.0,5.4,16.0,29.1,2013
Farm-level vegetables,7,2013.0,7.1,16.7,28.2,2013
Farm-level vegetables,8,2013.0,10.0,18.4,28.5,2013
Farm-level vegetables,9,2013.0,16.9,24.5,34.0,2013
Farm-level vegetables,10,2013.0,17.8,23.8,31.0,2013
Farm-level vegetables,11,2013.0,21.8,26.4,32.3,2013
Farm-level vegetables,12,2013.0,24.5,27.0,30.1,2013
Farm-level wheat,7,2012.0,-33.4,-0.8,46.3,2013
Farm-level wheat,8,2012.0,-26.7,8.3,59.1,2013
Farm-level wheat,9,2012.0,-26.0,8.9,60.1,2013
Farm-level wheat,10,2012.0,-22.6,10.9,60.4,2013
Farm-level wheat,11,2012.0,-20.9,12.2,60.8,2013
Farm-level wheat,12,2012.0,-18.4,12.7,58.4,2013
Farm-level wheat,1,2013.0,-18.0,10.6,51.8,2013
Farm-level wheat,2,2013.0,-17.9,6.9,41.8,2013
Farm-level wheat,3,2013.0,-18.4,2.3,30.3,2013
Farm-level wheat,4,2013.0,-17.5,0.0,24.5,2013
Farm-level wheat,5,2013.0,-14.9,-0.1,19.2,2013
Farm-level wheat,6,2013.0,-11.7,0.8,17.5,2013
Farm-level wheat,7,2013.0,-9.9,-0.2,12.7,2013
Farm-level wheat,8,2013.0,-9.3,-1.7,7.7,2013
Farm-level wheat,9,2013.0,-9.1,-3.6,3.1,2013
Farm-level wheat,10,2013.0,-7.3,-3.5,0.9,2013
Farm-level wheat,11,2013.0,-4.8,-2.4,0.4,2013
Farm-level wheat,12,2013.0,-4.1,-3.0,-1.8,2013
Wholesale wheat flour,7,2012.0,-18.2,-0.1,22.2,2013
Wholesale wheat flour,8,2012.0,-15.3,3.7,26.5,2013
Wholesale wheat flour,9,2012.0,-15.5,2.5,24.1,2013
Wholesale wheat flour,10,2012.0,-13.5,4.1,25.5,2013
Wholesale wheat flour,11,2012.0,-12.8,4.3,24.2,2013
Wholesale wheat flour,12,2012.0,-10.5,5.8,25.2,2013
Wholesale wheat flour,1,2013.0,-10.8,4.6,23.1,2013
Wholesale wheat flour,2,2013.0,-9.7,3.4,19.5,2013
Wholesale wheat flour,3,2013.0,-10.8,0.4,13.8,2013
Wholesale wheat flour,4,2013.0,-10.5,-1.2,9.9,2013
Wholesale wheat flour,5,2013.0,-9.0,-0.7,8.5,2013
Wholesale wheat flour,6,2013.0,-5.5,1.7,9.8,2013
Wholesale wheat flour,7,2013.0,-3.9,1.9,8.6,2013
Wholesale wheat flour,8,2013.0,-3.3,1.0,5.9,2013
Wholesale wheat flour,9,2013.0,-3.3,-0.1,3.5,2013
Wholesale wheat flour,10,2013.0,-2.6,-0.4,2.0,2013
Wholesale wheat flour,11,2013.0,-0.9,0.4,1.9,2013
Wholesale wheat flour,12,2013.0,-0.6,0.0,0.7,2013
