product_name,year,month,us_city_average_retail_price
Beef chunks,2002,2,2.214
Beef chunks,2002,3,2.196
Beef chunks,2002,4,2.097
Beef chunks,2002,5,2.145
Beef chunks,2002,6,2.098
Beef chunks,2002,7,2.138
Beef chunks,2002,8,2.175
Beef chunks,2002,9,2.065
Beef chunks,2002,10,2.116
Beef chunks,2002,11,2.086
Beef chunks,2002,12,2.121
Beef chunks,2003,1,2.131
Beef chunks,2003,2,2.203
Beef chunks,2003,3,2.196
Beef chunks,2003,4,2.206
Beef chunks,2003,5,2.191
Beef chunks,2003,6,2.239
Beef chunks,2003,7,2.194
Beef chunks,2003,8,2.22
Beef chunks,2003,9,2.286
Beef chunks,2003,10,2.35
Beef chunks,2003,11,2.491
Beef chunks,2003,12,2.621
Beef chunks,2004,1,2.585
Beef chunks,2004,2,2.558
Beef chunks,2004,3,2.473
Beef chunks,2004,4,2.486
Beef chunks,2004,5,2.522
Beef chunks,2004,6,2.485
Beef chunks,2004,7,2.462
Beef chunks,2004,8,2.537
Beef chunks,2004,9,2.512
Beef chunks,2004,10,2.484
Beef chunks,2004,11,2.461
Beef chunks,2004,12,2.465
Beef chunks,2005,1,2.478
Beef chunks,2005,2,2.531
Beef chunks,2005,3,2.519
Beef chunks,2005,4,2.504
Beef chunks,2005,5,2.572
Beef chunks,2005,6,2.542
Beef chunks,2005,7,2.541
Beef chunks,2005,8,2.502
Beef chunks,2005,9,2.535
Beef chunks,2005,10,2.564
Beef chunks,2005,11,2.568
Beef chunks,2005,12,2.606
Beef chunks,2006,1,2.607
Beef chunks,2006,2,2.556
Beef chunks,2006,3,2.568
Beef chunks,2006,4,2.599
Beef chunks,2006,5,2.508
Beef chunks,2006,6,2.543
Beef chunks,2006,7,2.459
Beef chunks,2006,8,2.543
Beef chunks,2006,9,2.508
Beef chunks,2006,10,2.542
Beef chunks,2006,11,2.564
Beef chunks,2006,12,2.606
Beef chunks,2007,1,2.63
Beef chunks,2007,2,2.639
Beef chunks,2007,3,2.628
Beef chunks,2007,4,2.676
Beef chunks,2007,5,2.766
Beef chunks,2007,6,2.739
Beef chunks,2007,7,2.734
Beef chunks,2007,8,2.695
Beef chunks,2007,9,2.744
Beef chunks,2007,10,2.705
Beef chunks,2007,11,2.738
Beef chunks,2007,12,2.702
Beef chunks,2008,1,2.725
Beef chunks,2008,2,2.791
Beef chunks,2008,3,2.832
Beef chunks,2008,4,2.829
Beef chunks,2008,5,2.798
Beef chunks,2008,6,2.835
Beef chunks,2008,7,2.785
Beef chunks,2008,8,2.964
Beef chunks,2008,9,2.981
Beef chunks,2008,10,2.956
Beef chunks,2008,11,2.987
Beef chunks,2008,12,2.999
Beef chunks,2009,1,2.961
Beef chunks,2009,2,3.019
Beef chunks,2009,3,2.976
Beef chunks,2009,4,2.994
Beef chunks,2009,5,2.876
Beef chunks,2009,6,2.873
Beef chunks,2009,7,2.8
Beef chunks,2009,8,2.843
Beef chunks,2009,9,2.782
Beef chunks,2009,10,2.785
Beef chunks,2009,11,2.797
Beef chunks,2009,12,2.828
Beef chunks,2010,1,2.825
Beef chunks,2010,2,2.881
Beef chunks,2010,3,2.824
Beef chunks,2010,4,2.89
Beef chunks,2010,5,2.921
Beef chunks,2010,6,2.965
Beef chunks,2010,7,2.936
Beef chunks,2010,8,2.849
Beef chunks,2010,9,2.915
Beef chunks,2010,10,2.978
Beef chunks,2010,11,2.949
Beef chunks,2010,12,2.932
Beef chunks,2011,1,2.991
Beef chunks,2011,2,3.058
Beef chunks,2011,3,3.151
Beef chunks,2011,4,3.25
Beef chunks,2011,5,3.277
Beef chunks,2011,6,3.211
Beef chunks,2011,7,3.272
Beef chunks,2011,8,3.231
Beef chunks,2011,9,3.105
Beef chunks,2011,10,3.218
Beef chunks,2011,11,3.197
Beef chunks,2011,12,3.265
Beef chunks,2012,1,3.292
Beef chunks,2012,2,3.294
Beef chunks,2012,3,3.366
Beef chunks,2012,4,3.327
Beef chunks,2012,5,3.379
Beef chunks,2012,6,3.448
Beef chunks,2012,7,3.449
Beef chunks,2012,8,3.447
Beef chunks,2012,9,3.482
Beef chunks,2012,10,3.514
Beef chunks,2012,11,3.46
Beef chunks,2012,12,3.464
Beef chunks,2013,1,3.406
Beef chunks,2013,2,3.408
Beef chunks,2013,3,3.417
Beef chunks,2013,4,3.479
Beef chunks,2013,5,3.461
Beef chunks,2013,6,3.403
Beef chunks,2013,7,3.423
Beef chunks,2013,8,3.511
Beef chunks,2013,9,3.445
Beef chunks,2013,10,3.492
Beef chunks,2013,11,3.61
Beef chunks,2013,12,3.585
Beef chunks,2014,1,3.586
Beef chunks,2014,2,3.733
Beef chunks,2014,3,3.745
Beef chunks,2014,4,3.886
Beef chunks,2014,5,3.849
Beef chunks,2014,6,3.907
Beef chunks,2014,7,3.917
Beef chunks,2014,8,4.024
Beef chunks,2014,9,4.201
Beef chunks,2014,10,4.294
Beef chunks,2014,11,4.26
Beef chunks,2014,12,4.217
Beef chunks,2015,1,4.375
Beef chunks,2015,2,4.403
Beef chunks,2015,3,4.364
Beef chunks,2015,4,4.323
Beef chunks,2015,5,4.308
Beef chunks,2015,6,4.324
Beef chunks,2015,7,4.266
Beef chunks,2015,8,4.222
Beef chunks,2015,9,4.195
Beef chunks,2015,10,4.119
Beef chunks,2015,11,4.082
Beef chunks,2015,12,4.025
Beef chunks,2016,1,4.019
Beef chunks,2016,2,3.945
Beef chunks,2016,3,3.929
Beef chunks,2016,4,3.933
Beef chunks,2016,5,3.902
Beef chunks,2016,6,3.84
Beef chunks,2016,7,3.807
Beef chunks,2016,8,3.912
Beef chunks,2016,9,3.791
Beef chunks,2016,10,3.742
Beef chunks,2016,11,3.703
Beef chunks,2016,12,3.619
Beef chunks,2017,1,3.621
Beef chunks,2017,2,3.549
Beef chunks,2017,3,3.59
Beef chunks,2017,4,3.675
Beef chunks,2017,5,3.645
Beef chunks,2017,6,3.768
Beef chunks,2017,7,3.866
Beef chunks,2017,8,3.785
Beef chunks,2017,9,3.801
Beef chunks,2017,10,3.703
Beef chunks,2017,11,3.775
Beef chunks,2017,12,3.729
Beef chunks,2018,1,3.668
Beef chunks,2018,2,3.659
Beef chunks,2018,3,3.728
Beef chunks,2018,4,3.775
Beef chunks,2018,5,3.688
Beef chunks,2018,6,3.824
Beef chunks,2018,7,3.786
Beef chunks,2018,8,3.738
Beef chunks,2018,9,3.701
Beef chunks,2018,10,3.692
Beef chunks,2018,11,3.745
Beef chunks,2018,12,3.709
Beef chunks,2019,1,3.727
Beef chunks,2019,2,3.847
Beef chunks,2019,3,3.831
Beef chunks,2019,4,3.907
Beef chunks,2019,5,4.023
Beef chunks,2019,6,3.951
Beef chunks,2019,7,4.001
Beef chunks,2019,8,4.019
Beef chunks,2019,9,3.885
Beef chunks,2019,10,4.027
Beef chunks,2019,11,3.993
Beef chunks,2019,12,4.066
Beef chunks,2020,1,4.1
Beef chunks,2020,2,4.033
Beef chunks,2020,3,4.108
Beef chunks,2020,4,4.343
Beef chunks,2020,5,4.789
Beef chunks,2020,6,5.33
Beef chunks,2020,7,4.732
Beef chunks,2020,8,4.307
Beef chunks,2020,9,4.165
Beef chunks,2020,10,4.212
Beef chunks,2020,11,4.33
Beef chunks,2020,12,4.202
Beef chunks,2021,1,4.31
Beef chunks,2021,2,4.252
Beef chunks,2021,3,4.377
Beef chunks,2021,4,4.29
Beef chunks,2021,5,4.495
Beef chunks,2021,6,4.565
Beef chunks,2021,7,4.521
Beef chunks,2021,8,4.636
Beef chunks,2021,9,4.786
Beef chunks,2021,10,4.869
Beef chunks,2021,11,4.81
Beef chunks,2021,12,4.792
Beef chunks,2022,1,4.765
Beef chunks,2022,2,4.627
Beef chunks,2022,3,4.87
Beef chunks,2022,4,4.945
Beef chunks,2022,5,4.894
Beef chunks,2022,6,4.997
Beef chunks,2022,7,5.075
Beef chunks,2022,8,5.12
Beef chunks,2022,9,4.89
Beef chunks,2022,10,4.789
Beef chunks,2022,11,4.728
Beef chunks,2022,12,4.758
