product_name,year,month,us_city_average_retail_price
Beef steaks,1988,10,2.978
Beef steaks,1988,11,2.995
Beef steaks,1988,12,3.008
Beef steaks,1989,1,3.071
Beef steaks,1989,2,3.089
Beef steaks,1989,3,3.116
Beef steaks,1989,4,3.144
Beef steaks,1989,5,3.101
Beef steaks,1989,6,3.062
Beef steaks,1989,7,3.114
Beef steaks,1989,8,3.116
Beef steaks,1989,9,3.1
Beef steaks,1989,10,3.123
Beef steaks,1989,11,3.185
Beef steaks,1989,12,3.168
Beef steaks,1990,1,3.303
Beef steaks,1990,2,3.314
Beef steaks,1990,3,3.266
Beef steaks,1990,4,3.292
Beef steaks,1990,5,3.318
Beef steaks,1990,6,3.345
Beef steaks,1990,7,3.293
Beef steaks,1990,8,3.315
Beef steaks,1990,9,3.278
Beef steaks,1990,10,3.332
Beef steaks,1990,11,3.394
Beef steaks,1990,12,3.424
Beef steaks,1991,1,3.389
Beef steaks,1991,2,3.386
Beef steaks,1991,3,3.473
Beef steaks,1991,4,3.482
Beef steaks,1991,5,3.488
Beef steaks,1991,6,3.447
Beef steaks,1991,7,3.412
Beef steaks,1991,8,3.355
Beef steaks,1991,9,3.362
Beef steaks,1991,10,3.328
Beef steaks,1991,11,3.384
Beef steaks,1991,12,3.38
Beef steaks,1992,1,3.404
Beef steaks,1992,2,3.416
Beef steaks,1992,3,3.452
Beef steaks,1992,4,3.451
Beef steaks,1992,5,3.388
Beef steaks,1992,6,3.395
Beef steaks,1992,7,3.334
Beef steaks,1992,8,3.342
Beef steaks,1992,9,3.322
Beef steaks,1992,10,3.385
Beef steaks,1992,11,3.383
Beef steaks,1992,12,3.342
Beef steaks,1993,1,3.425
Beef steaks,1993,2,3.442
Beef steaks,1993,3,3.427
Beef steaks,1993,4,3.492
Beef steaks,1993,5,3.467
Beef steaks,1993,6,3.456
Beef steaks,1993,7,3.372
Beef steaks,1993,8,3.329
Beef steaks,1993,9,3.354
Beef steaks,1993,10,3.33
Beef steaks,1993,11,3.363
Beef steaks,1993,12,3.322
Beef steaks,1994,1,3.319
Beef steaks,1994,2,3.267
Beef steaks,1994,3,3.293
Beef steaks,1994,4,3.35
Beef steaks,1994,5,3.309
Beef steaks,1994,6,3.22
Beef steaks,1994,7,3.162
Beef steaks,1994,8,3.163
Beef steaks,1994,9,3.295
Beef steaks,1994,10,3.204
Beef steaks,1994,11,3.227
Beef steaks,1994,12,3.244
Beef steaks,1995,1,3.288
Beef steaks,1995,2,3.254
Beef steaks,1995,3,3.253
Beef steaks,1995,4,3.291
Beef steaks,1995,5,3.207
Beef steaks,1995,6,3.136
Beef steaks,1995,7,3.209
Beef steaks,1995,8,3.113
Beef steaks,1995,9,3.153
Beef steaks,1995,10,3.149
Beef steaks,1995,11,3.221
Beef steaks,1995,12,3.197
Beef steaks,1996,1,3.225
Beef steaks,1996,2,3.124
Beef steaks,1996,3,3.084
Beef steaks,1996,4,3.119
Beef steaks,1996,5,3.074
Beef steaks,1996,6,3.079
Beef steaks,1996,7,3.076
Beef steaks,1996,8,3.029
Beef steaks,1996,9,3.139
Beef steaks,1996,10,3.137
Beef steaks,1996,11,3.126
Beef steaks,1996,12,3.222
Beef steaks,1997,1,3.132
Beef steaks,1997,2,3.139
Beef steaks,1997,3,3.145
Beef steaks,1997,4,3.079
Beef steaks,1997,5,3.168
Beef steaks,1997,6,3.032
Beef steaks,1997,7,3.056
Beef steaks,1997,8,3.069
Beef steaks,1997,9,3.082
Beef steaks,1997,10,3.08
Beef steaks,1997,11,3.093
Beef steaks,1997,12,3.093
Beef steaks,1998,1,3.1
Beef steaks,1998,2,3.099
Beef steaks,1998,3,3.154
Beef steaks,1998,4,3.204
Beef steaks,1998,5,3.041
Beef steaks,1998,6,2.995
Beef steaks,1998,7,3.096
Beef steaks,1998,8,3.083
Beef steaks,1998,9,3.129
Beef steaks,1998,10,3.001
Beef steaks,1998,11,3.087
Beef steaks,1998,12,3.083
Beef steaks,1999,1,3.064
Beef steaks,1999,2,3.114
Beef steaks,1999,3,3.125
Beef steaks,1999,4,3.118
Beef steaks,1999,5,3.085
Beef steaks,1999,6,3.129
Beef steaks,1999,7,3.168
Beef steaks,1999,8,3.123
Beef steaks,1999,9,3.102
Beef steaks,1999,10,3.138
Beef steaks,1999,11,3.182
Beef steaks,1999,12,3.155
Beef steaks,2000,1,3.177
Beef steaks,2000,2,3.244
Beef steaks,2000,3,3.152
Beef steaks,2000,4,3.222
Beef steaks,2000,5,3.215
Beef steaks,2000,6,3.261
Beef steaks,2000,7,3.269
Beef steaks,2000,8,3.288
Beef steaks,2000,9,3.258
Beef steaks,2000,10,3.218
Beef steaks,2000,11,3.255
Beef steaks,2000,12,3.278
Beef steaks,2001,1,3.405
Beef steaks,2001,2,3.518
Beef steaks,2001,3,3.552
Beef steaks,2001,4,3.504
Beef steaks,2001,5,3.527
Beef steaks,2001,6,3.531
Beef steaks,2001,7,3.518
Beef steaks,2001,8,3.393
Beef steaks,2001,9,3.511
Beef steaks,2001,10,3.501
Beef steaks,2001,11,3.543
Beef steaks,2001,12,3.464
Beef steaks,2002,1,3.524
Beef steaks,2002,2,3.555
Beef steaks,2002,3,3.534
Beef steaks,2002,4,3.434
Beef steaks,2002,5,3.502
Beef steaks,2002,6,3.309
Beef steaks,2002,7,3.455
Beef steaks,2002,8,3.604
Beef steaks,2002,9,3.483
Beef steaks,2002,10,3.367
Beef steaks,2002,11,3.697
Beef steaks,2002,12,3.552
Beef steaks,2003,1,3.72
Beef steaks,2003,2,3.879
Beef steaks,2003,3,3.8
Beef steaks,2003,4,3.737
Beef steaks,2003,5,3.712
Beef steaks,2003,6,3.773
Beef steaks,2003,7,3.605
Beef steaks,2003,8,3.641
Beef steaks,2003,9,3.74
Beef steaks,2003,10,3.864
Beef steaks,2003,11,4.279
Beef steaks,2003,12,4.271
Beef steaks,2004,1,4.038
Beef steaks,2004,2,4.172
Beef steaks,2004,3,4.022
Beef steaks,2004,4,4.055
Beef steaks,2004,5,4.165
Beef steaks,2004,6,4.115
Beef steaks,2004,7,4.17
Beef steaks,2004,8,4.108
Beef steaks,2004,9,4.103
Beef steaks,2004,10,4.145
Beef steaks,2004,11,4.253
Beef steaks,2004,12,4.261
Beef steaks,2005,1,4.241
Beef steaks,2005,2,4.401
Beef steaks,2005,3,4.267
Beef steaks,2005,4,4.177
Beef steaks,2005,5,4.113
Beef steaks,2005,6,4.149
Beef steaks,2005,7,3.901
Beef steaks,2005,8,3.995
Beef steaks,2005,9,3.801
Beef steaks,2005,10,4.056
Beef steaks,2005,11,3.935
Beef steaks,2005,12,4.115
Beef steaks,2006,1,4.089
Beef steaks,2006,2,4.11
Beef steaks,2006,3,4.014
Beef steaks,2006,4,3.995
Beef steaks,2006,5,3.89
Beef steaks,2006,6,3.927
Beef steaks,2006,7,3.846
Beef steaks,2006,8,3.934
Beef steaks,2006,9,3.976
Beef steaks,2006,10,4.121
Beef steaks,2006,11,4.106
Beef steaks,2006,12,3.987
Beef steaks,2007,1,4.055
Beef steaks,2007,2,4.16
Beef steaks,2007,3,4.213
Beef steaks,2007,4,4.126
Beef steaks,2007,5,4.134
Beef steaks,2007,6,4.124
Beef steaks,2007,7,4.244
Beef steaks,2007,8,4.09
Beef steaks,2007,9,4.151
Beef steaks,2007,10,4.044
Beef steaks,2007,11,3.935
Beef steaks,2007,12,4.043
Beef steaks,2008,1,3.984
Beef steaks,2008,2,4.123
Beef steaks,2008,3,4.071
Beef steaks,2008,4,4.088
Beef steaks,2008,5,4.178
Beef steaks,2008,6,4.278
Beef steaks,2008,7,4.229
Beef steaks,2008,8,4.439
Beef steaks,2008,9,4.423
Beef steaks,2008,10,4.431
Beef steaks,2008,11,4.241
Beef steaks,2008,12,4.369
Beef steaks,2009,1,4.203
Beef steaks,2009,2,4.261
Beef steaks,2009,3,4.148
Beef steaks,2009,4,4.103
Beef steaks,2009,5,3.965
Beef steaks,2009,6,4.118
Beef steaks,2009,7,4.012
Beef steaks,2009,8,4.164
Beef steaks,2009,9,4.025
Beef steaks,2009,10,4.093
Beef steaks,2009,11,4.376
Beef steaks,2009,12,4.176
Beef steaks,2010,1,4.084
Beef steaks,2010,2,4.075
Beef steaks,2010,3,4.271
Beef steaks,2010,4,4.359
Beef steaks,2010,5,4.266
Beef steaks,2010,6,4.429
Beef steaks,2010,7,4.303
Beef steaks,2010,8,4.195
Beef steaks,2010,9,4.315
Beef steaks,2010,10,4.411
Beef steaks,2010,11,4.339
Beef steaks,2010,12,4.295
Beef steaks,2011,1,4.379
Beef steaks,2011,2,4.549
Beef steaks,2011,3,4.459
Beef steaks,2011,4,4.711
Beef steaks,2011,5,4.666
Beef steaks,2011,6,4.554
Beef steaks,2011,7,4.558
Beef steaks,2011,8,4.682
Beef steaks,2011,9,4.691
Beef steaks,2011,10,4.719
Beef steaks,2011,11,4.6
Beef steaks,2011,12,4.723
Beef steaks,2012,1,4.843
Beef steaks,2012,2,4.78
Beef steaks,2012,3,4.813
Beef steaks,2012,4,4.901
Beef steaks,2012,5,4.867
Beef steaks,2012,6,4.801
Beef steaks,2012,7,4.843
Beef steaks,2012,8,4.81
Beef steaks,2012,9,4.728
Beef steaks,2012,10,4.669
Beef steaks,2012,11,4.77
Beef steaks,2012,12,4.701
Beef steaks,2013,1,4.983
Beef steaks,2013,2,4.899
Beef steaks,2013,3,4.961
Beef steaks,2013,4,4.818
Beef steaks,2013,5,4.804
Beef steaks,2013,6,4.853
Beef steaks,2013,7,4.856
Beef steaks,2013,8,4.955
Beef steaks,2013,9,4.874
Beef steaks,2013,10,4.709
Beef steaks,2013,11,4.822
Beef steaks,2013,12,5.006
Beef steaks,2014,1,5.033
Beef steaks,2014,2,5.284
Beef steaks,2014,3,5.295
Beef steaks,2014,4,5.522
Beef steaks,2014,5,5.629
Beef steaks,2014,6,5.495
Beef steaks,2014,7,5.577
Beef steaks,2014,8,5.826
Beef steaks,2014,9,6.026
Beef steaks,2014,10,6.068
Beef steaks,2014,11,6.157
Beef steaks,2014,12,6.261
Beef steaks,2015,1,6.052
Beef steaks,2015,2,6.18
Beef steaks,2015,3,6.209
Beef steaks,2015,4,6.157
Beef steaks,2015,5,6.185
Beef steaks,2015,6,6.183
Beef steaks,2015,7,6.243
Beef steaks,2015,8,6.147
Beef steaks,2015,9,6.184
Beef steaks,2015,10,6.209
Beef steaks,2015,11,6.081
Beef steaks,2015,12,5.932
Beef steaks,2016,1,5.856
Beef steaks,2016,2,6.002
Beef steaks,2016,3,5.968
Beef steaks,2016,4,6.026
Beef steaks,2016,5,6.07
Beef steaks,2016,6,6.134
Beef steaks,2016,7,5.76
Beef steaks,2016,8,5.758
Beef steaks,2016,9,6.067
Beef steaks,2016,10,5.807
Beef steaks,2016,11,5.758
Beef steaks,2016,12,5.556
Beef steaks,2017,1,5.733
Beef steaks,2017,2,5.754
Beef steaks,2017,3,5.728
Beef steaks,2017,4,5.577
Beef steaks,2017,5,5.758
Beef steaks,2017,6,5.838
Beef steaks,2017,7,5.939
Beef steaks,2017,8,5.838
Beef steaks,2017,9,5.882
Beef steaks,2017,10,5.778
Beef steaks,2017,11,5.798
Beef steaks,2017,12,5.832
Beef steaks,2018,1,5.608
Beef steaks,2018,2,5.619
Beef steaks,2018,3,5.512
Beef steaks,2018,4,5.785
Beef steaks,2018,5,5.649
Beef steaks,2018,6,5.8
Beef steaks,2018,7,5.694
Beef steaks,2018,8,5.807
Beef steaks,2018,9,5.839
Beef steaks,2018,10,5.791
Beef steaks,2018,11,5.681
Beef steaks,2018,12,5.687
Beef steaks,2019,1,5.601
Beef steaks,2019,2,5.722
Beef steaks,2019,3,5.839
Beef steaks,2019,4,5.856
Beef steaks,2019,5,5.892
Beef steaks,2019,6,5.882
Beef steaks,2019,7,5.977
Beef steaks,2019,8,5.834
Beef steaks,2019,9,5.858
Beef steaks,2019,10,5.774
Beef steaks,2019,11,5.793
Beef steaks,2019,12,5.977
Beef steaks,2020,1,5.963
Beef steaks,2020,2,6.091
Beef steaks,2020,3,6.091
Beef steaks,2020,4,6.41
Beef steaks,2020,5,7.301
Beef steaks,2020,6,7.394
Beef steaks,2020,7,6.95
Beef steaks,2020,8,6.579
Beef steaks,2020,9,6.447
Beef steaks,2020,10,6.383
Beef steaks,2020,11,6.449
Beef steaks,2020,12,6.339
Beef steaks,2021,1,6.522
Beef steaks,2021,2,6.443
Beef steaks,2021,3,6.412
Beef steaks,2021,4,6.64
Beef steaks,2021,5,6.737
Beef steaks,2021,6,7.297
Beef steaks,2021,7,7.183
Beef steaks,2021,8,7.112
Beef steaks,2021,9,7.282
Beef steaks,2021,10,7.304
Beef steaks,2021,11,7.404
Beef steaks,2021,12,7.342
Beef steaks,2022,1,7.378
Beef steaks,2022,2,7.489
Beef steaks,2022,3,7.324
Beef steaks,2022,4,7.266
Beef steaks,2022,5,7.438
Beef steaks,2022,6,7.318
Beef steaks,2022,7,7.131
Beef steaks,2022,8,7.201
Beef steaks,2022,9,7.184
Beef steaks,2022,10,7.173
Beef steaks,2022,11,7.159
Beef steaks,2022,12,7.061
