product_name,year,month,us_city_average_retail_price
Eggs,2002,2,0.996
Eggs,2002,3,1.003
Eggs,2002,4,1.047
Eggs,2002,5,0.997
Eggs,2002,6,0.975
Eggs,2002,7,0.99
Eggs,2002,8,1.053
Eggs,2002,9,1.055
Eggs,2002,10,1.039
Eggs,2002,11,1.08
Eggs,2002,12,1.176
Eggs,2003,1,1.175
Eggs,2003,2,1.189
Eggs,2003,3,1.209
Eggs,2003,4,1.131
Eggs,2003,5,1.009
Eggs,2003,6,1.199
Eggs,2003,7,1.15
Eggs,2003,8,1.277
Eggs,2003,9,1.257
Eggs,2003,10,1.33
Eggs,2003,11,1.448
Eggs,2003,12,1.559
Eggs,2004,1,1.573
Eggs,2004,2,1.583
Eggs,2004,3,1.625
Eggs,2004,4,1.562
Eggs,2004,5,1.372
Eggs,2004,6,1.311
Eggs,2004,7,1.253
Eggs,2004,8,1.277
Eggs,2004,9,1.145
Eggs,2004,10,1.089
Eggs,2004,11,1.085
Eggs,2004,12,1.199
Eggs,2005,1,1.211
Eggs,2005,2,1.284
Eggs,2005,3,1.132
Eggs,2005,4,1.164
Eggs,2005,5,1.185
Eggs,2005,6,1.139
Eggs,2005,7,1.165
Eggs,2005,8,1.166
Eggs,2005,9,1.279
Eggs,2005,10,1.264
Eggs,2005,11,1.279
Eggs,2005,12,1.35
Eggs,2006,1,1.449
Eggs,2006,2,1.328
Eggs,2006,3,1.302
Eggs,2006,4,1.283
Eggs,2006,5,1.206
Eggs,2006,6,1.242
Eggs,2006,7,1.213
Eggs,2006,8,1.244
Eggs,2006,9,1.254
Eggs,2006,10,1.257
Eggs,2006,11,1.354
Eggs,2006,12,1.543
Eggs,2007,1,1.549
Eggs,2007,2,1.746
Eggs,2007,3,1.634
Eggs,2007,4,1.616
Eggs,2007,5,1.504
Eggs,2007,6,1.373
Eggs,2007,7,1.502
Eggs,2007,8,1.634
Eggs,2007,9,1.825
Eggs,2007,10,1.771
Eggs,2007,11,1.862
Eggs,2007,12,2.099
Eggs,2008,1,2.175
Eggs,2008,2,2.168
Eggs,2008,3,2.203
Eggs,2008,4,2.069
Eggs,2008,5,1.93
Eggs,2008,6,1.92
Eggs,2008,7,2.011
Eggs,2008,8,1.854
Eggs,2008,9,1.978
Eggs,2008,10,1.858
Eggs,2008,11,1.838
Eggs,2008,12,1.834
Eggs,2009,1,1.85
Eggs,2009,2,1.795
Eggs,2009,3,1.693
Eggs,2009,4,1.774
Eggs,2009,5,1.501
Eggs,2009,6,1.529
Eggs,2009,7,1.495
Eggs,2009,8,1.632
Eggs,2009,9,1.627
Eggs,2009,10,1.595
Eggs,2009,11,1.705
Eggs,2009,12,1.772
Eggs,2010,1,1.789
Eggs,2010,2,1.872
Eggs,2010,3,1.822
Eggs,2010,4,1.779
Eggs,2010,5,1.523
Eggs,2010,6,1.494
Eggs,2010,7,1.441
Eggs,2010,8,1.519
Eggs,2010,9,1.753
Eggs,2010,10,1.456
Eggs,2010,11,1.675
Eggs,2010,12,1.793
Eggs,2011,1,1.806
Eggs,2011,2,1.708
Eggs,2011,3,1.732
Eggs,2011,4,1.727
Eggs,2011,5,1.692
Eggs,2011,6,1.683
Eggs,2011,7,1.647
Eggs,2011,8,1.711
Eggs,2011,9,1.947
Eggs,2011,10,1.871
Eggs,2011,11,1.836
Eggs,2011,12,1.874
Eggs,2012,1,1.939
Eggs,2012,2,1.798
Eggs,2012,3,1.774
Eggs,2012,4,1.829
Eggs,2012,5,1.691
Eggs,2012,6,1.67
Eggs,2012,7,1.648
Eggs,2012,8,1.884
Eggs,2012,9,1.889
Eggs,2012,10,1.96
Eggs,2012,11,1.963
Eggs,2012,12,2.007
Eggs,2013,1,1.933
Eggs,2013,2,1.965
Eggs,2013,3,1.925
Eggs,2013,4,1.918
Eggs,2013,5,1.87
Eggs,2013,6,1.859
Eggs,2013,7,1.833
Eggs,2013,8,1.838
Eggs,2013,9,1.897
Eggs,2013,10,1.925
Eggs,2013,11,1.925
Eggs,2013,12,2.026
Eggs,2014,1,2.008
Eggs,2014,2,1.998
Eggs,2014,3,2.061
Eggs,2014,4,2.119
Eggs,2014,5,1.996
Eggs,2014,6,1.948
Eggs,2014,7,1.95
Eggs,2014,8,1.979
Eggs,2014,9,1.97
Eggs,2014,10,1.951
Eggs,2014,11,2.032
Eggs,2014,12,2.21
Eggs,2015,1,2.113
Eggs,2015,2,2.088
Eggs,2015,3,2.133
Eggs,2015,4,2.065
Eggs,2015,5,1.962
Eggs,2015,6,2.57
Eggs,2015,7,2.57
Eggs,2015,8,2.943
Eggs,2015,9,2.966
Eggs,2015,10,2.808
Eggs,2015,11,2.664
Eggs,2015,12,2.751
Eggs,2016,1,2.328
Eggs,2016,2,2.267
Eggs,2016,3,2.081
Eggs,2016,4,1.793
Eggs,2016,5,1.684
Eggs,2016,6,1.491
Eggs,2016,7,1.546
Eggs,2016,8,1.455
Eggs,2016,9,1.471
Eggs,2016,10,1.39
Eggs,2016,11,1.321
Eggs,2016,12,1.383
Eggs,2017,1,1.599
Eggs,2017,2,1.464
Eggs,2017,3,1.404
Eggs,2017,4,1.409
Eggs,2017,5,1.414
Eggs,2017,6,1.332
Eggs,2017,7,1.333
Eggs,2017,8,1.367
Eggs,2017,9,1.422
Eggs,2017,10,1.54
Eggs,2017,11,1.506
Eggs,2017,12,1.815
Eggs,2018,1,1.769
Eggs,2018,2,1.755
Eggs,2018,3,1.831
Eggs,2018,4,2.081
Eggs,2018,5,1.987
Eggs,2018,6,1.628
Eggs,2018,7,1.725
Eggs,2018,8,1.622
Eggs,2018,9,1.651
Eggs,2018,10,1.66
Eggs,2018,11,1.596
Eggs,2018,12,1.595
Eggs,2019,1,1.554
Eggs,2019,2,1.557
Eggs,2019,3,1.544
Eggs,2019,4,1.463
Eggs,2019,5,1.362
Eggs,2019,6,1.203
Eggs,2019,7,1.243
Eggs,2019,8,1.219
Eggs,2019,9,1.383
Eggs,2019,10,1.282
Eggs,2019,11,1.405
Eggs,2019,12,1.535
Eggs,2020,1,1.461
Eggs,2020,2,1.449
Eggs,2020,3,1.525
Eggs,2020,4,2.019
Eggs,2020,5,1.64
Eggs,2020,6,1.554
Eggs,2020,7,1.401
Eggs,2020,8,1.328
Eggs,2020,9,1.353
Eggs,2020,10,1.408
Eggs,2020,11,1.45
Eggs,2020,12,1.481
Eggs,2021,1,1.466
Eggs,2021,2,1.597
Eggs,2021,3,1.625
Eggs,2021,4,1.62
Eggs,2021,5,1.625
Eggs,2021,6,1.642
Eggs,2021,7,1.642
Eggs,2021,8,1.709
Eggs,2021,9,1.835
Eggs,2021,10,1.821
Eggs,2021,11,1.718
Eggs,2021,12,1.788
Eggs,2022,1,1.929
Eggs,2022,2,2.005
Eggs,2022,3,2.046
Eggs,2022,4,2.52
Eggs,2022,5,2.863
Eggs,2022,6,2.707
Eggs,2022,7,2.936
Eggs,2022,8,3.116
Eggs,2022,9,2.902
Eggs,2022,10,3.419
Eggs,2022,11,3.589
Eggs,2022,12,4.25
