ppi_item,curr_month,curr_year,lower,mid,upper,pred_year
Wholesale pork,6,2017.0,-7.7,-0.2,8.5,2017
Wholesale pork,7,2017.0,-2.8,3.8,11.3,2017
Wholesale pork,8,2017.0,1.6,7.0,13.1,2017
Wholesale pork,9,2017.0,2.5,6.4,10.7,2017
Wholesale pork,10,2017.0,2.2,4.8,7.7,2017
Wholesale pork,11,2017.0,1.6,3.1,4.7,2017
Wholesale pork,12,2017.0,2.3,3.0,3.8,2017
Wholesale poultry,7,2016.0,-12.5,0.6,15.7,2017
Wholesale poultry,8,2016.0,-11.9,1.0,15.6,2017
Wholesale poultry,9,2016.0,-12.8,-0.5,13.6,2017
Wholesale poultry,10,2016.0,-9.6,2.8,16.9,2017
Wholesale poultry,11,2016.0,-9.8,1.6,14.6,2017
Wholesale poultry,12,2016.0,-9.8,0.4,12.5,2017
Wholesale poultry,1,2017.0,-9.6,-1.1,8.5,2017
Wholesale poultry,2,2017.0,-9.2,-1.8,6.6,2017
Wholesale poultry,3,2017.0,-6.8,-0.1,7.6,2017
Wholesale poultry,4,2017.0,-4.8,1.1,7.4,2017
Wholesale poultry,5,2017.0,-3.6,1.4,6.9,2017
Wholesale poultry,6,2017.0,-1.5,2.8,7.3,2017
Wholesale poultry,7,2017.0,0.4,3.9,7.6,2017
Wholesale poultry,8,2017.0,1.1,3.8,6.6,2017
Wholesale poultry,9,2017.0,1.1,3.0,5.0,2017
Wholesale poultry,10,2017.0,0.7,2.0,3.3,2017
Wholesale poultry,11,2017.0,1.0,1.7,2.5,2017
Wholesale poultry,12,2017.0,0.1,0.4,0.8,2017
Farm-level eggs,7,2016.0,-66.2,-25.1,66.8,2017
Farm-level eggs,8,2016.0,-57.2,-12.8,76.3,2017
Farm-level eggs,9,2016.0,-61.0,-21.6,58.2,2017
Farm-level eggs,10,2016.0,-57.5,-18.2,62.7,2017
Farm-level eggs,11,2016.0,-63.4,-29.5,44.1,2017
Farm-level eggs,12,2016.0,-60.1,-25.4,45.9,2017
Farm-level eggs,1,2017.0,-39.1,5.5,89.1,2017
Farm-level eggs,2,2017.0,-41.8,-6.9,59.0,2017
Farm-level eggs,3,2017.0,-41.9,-12.5,39.7,2017
Farm-level eggs,4,2017.0,-35.2,-9.3,36.0,2017
Farm-level eggs,5,2017.0,-29.1,-4.2,36.7,2017
Farm-level eggs,6,2017.0,-28.7,-9.3,21.7,2017
Farm-level eggs,7,2017.0,-25.3,-9.6,15.3,2017
Farm-level eggs,8,2017.0,-19.4,-5.4,15.5,2017
Farm-level eggs,9,2017.0,-14.4,-3.5,13.3,2017
Farm-level eggs,10,2017.0,-3.6,6.7,21.7,2017
Farm-level eggs,11,2017.0,6.6,14.6,25.8,2017
Farm-level eggs,12,2017.0,15.5,20.2,27.2,2017
Farm-level milk,7,2016.0,-32.3,0.9,51.4,2017
Farm-level milk,8,2016.0,-28.8,5.6,58.2,2017
Farm-level milk,9,2016.0,-28.3,5.2,56.5,2017
Farm-level milk,10,2016.0,-28.0,3.9,53.1,2017
Farm-level milk,11,2016.0,-29.2,0.2,44.3,2017
Farm-level milk,12,2016.0,-14.5,18.2,65.3,2017
Farm-level milk,1,2017.0,-9.9,20.1,62.6,2017
Farm-level milk,2,2017.0,-12.1,13.4,48.9,2017
Farm-level milk,3,2017.0,-9.3,13.2,43.3,2017
Farm-level milk,4,2017.0,-13.3,3.5,27.6,2017
Farm-level milk,5,2017.0,-10.6,3.8,23.4,2017
Farm-level milk,6,2017.0,-5.0,7.5,24.1,2017
Farm-level milk,7,2017.0,-1.4,8.9,22.3,2017
Farm-level milk,8,2017.0,-0.7,6.6,15.9,2017
Farm-level milk,9,2017.0,4.9,10.7,17.8,2017
Farm-level milk,10,2017.0,4.4,7.8,11.9,2017
Farm-level milk,11,2017.0,7.0,9.0,11.2,2017
Farm-level milk,12,2017.0,8.4,9.1,9.9,2017
Wholesale dairy,7,2016.0,-18.0,0.1,22.3,2017
Wholesale dairy,8,2016.0,-15.1,1.9,22.3,2017
Wholesale dairy,9,2016.0,-13.2,3.2,21.9,2017
Wholesale dairy,10,2016.0,-13.1,2.4,21.2,2017
Wholesale dairy,11,2016.0,-14.6,-0.5,16.4,2017
Wholesale dairy,12,2016.0,-10.4,3.6,20.1,2017
Wholesale dairy,1,2017.0,-6.8,5.5,19.9,2017
Wholesale dairy,2,2017.0,-6.1,4.2,16.5,2017
Wholesale dairy,3,2017.0,-5.7,3.2,13.3,2017
Wholesale dairy,4,2017.0,-5.1,2.4,11.0,2017
Wholesale dairy,5,2017.0,-4.8,1.4,8.5,2017
Wholesale dairy,6,2017.0,-3.5,1.8,7.6,2017
Wholesale dairy,7,2017.0,-0.4,3.9,8.6,2017
Wholesale dairy,8,2017.0,-0.1,3.2,6.8,2017
Wholesale dairy,9,2017.0,1.9,4.2,6.8,2017
Wholesale dairy,10,2017.0,2.0,3.4,5.0,2017
Wholesale dairy,11,2017.0,2.8,3.6,4.4,2017
Wholesale dairy,12,2017.0,3.2,3.5,3.8,2017
Farm-level soybeans,7,2016.0,-31.6,9.5,77.5,2017
Farm-level soybeans,8,2016.0,-33.3,7.1,73.2,2017
Farm-level soybeans,9,2016.0,-35.7,1.7,62.0,2017
Farm-level soybeans,10,2016.0,-36.6,-1.6,53.2,2017
Farm-level soybeans,11,2016.0,-36.3,-3.2,48.6,2017
Farm-level soybeans,12,2016.0,-32.6,0.0,50.2,2017
Farm-level soybeans,1,2017.0,-25.3,3.9,46.6,2017
Farm-level soybeans,2,2017.0,-23.6,2.2,37.4,2017
Farm-level soybeans,3,2017.0,-18.5,4.3,36.6,2017
Farm-level soybeans,4,2017.0,-18.4,0.3,26.6,2017
Farm-level soybeans,5,2017.0,-19.2,-4.1,16.3,2017
Farm-level soybeans,6,2017.0,-14.5,-1.6,16.0,2017
Farm-level soybeans,7,2017.0,-13.9,-3.6,10.0,2017
Farm-level soybeans,8,2017.0,-7.7,1.2,12.9,2017
Farm-level soybeans,9,2017.0,-9.3,-3.1,4.6,2017
Farm-level soybeans,10,2017.0,-7.3,-3.1,2.0,2017
Farm-level soybeans,11,2017.0,-5.0,-2.5,0.6,2017
Farm-level soybeans,12,2017.0,-3.6,-2.4,-1.0,2017
Wholesale fats and oils,7,2016.0,-20.0,3.3,32.1,2017
Wholesale fats and oils,8,2016.0,-21.3,0.6,28.5,2017
Wholesale fats and oils,9,2016.0,-20.5,0.5,26.9,2017
Wholesale fats and oils,10,2016.0,-18.4,1.3,26.9,2017
Wholesale fats and oils,11,2016.0,-16.3,2.4,26.3,2017
Wholesale fats and oils,12,2016.0,-16.2,1.0,21.9,2017
Wholesale fats and oils,1,2017.0,-12.2,3.7,24.4,2017
Wholesale fats and oils,2,2017.0,-7.5,6.9,24.9,2017
Wholesale fats and oils,3,2017.0,-9.2,2.4,16.5,2017
Wholesale fats and oils,4,2017.0,-3.9,6.5,19.2,2017
Wholesale fats and oils,5,2017.0,-4.1,4.6,14.5,2017
Wholesale fats and oils,6,2017.0,-3.1,3.5,11.0,2017
Wholesale fats and oils,7,2017.0,-0.9,4.4,10.3,2017
Wholesale fats and oils,8,2017.0,0.9,4.7,9.0,2017
Wholesale fats and oils,9,2017.0,1.0,3.5,6.3,2017
Wholesale fats and oils,10,2017.0,2.6,4.2,5.9,2017
Wholesale fats and oils,11,2017.0,3.5,4.4,5.3,2017
Wholesale fats and oils,12,2017.0,3.8,4.2,4.5,2017
Farm-level fruits,7,2016.0,-19.1,-5.3,10.2,2017
Farm-level fruits,8,2016.0,-29.3,-3.7,31.7,2017
Farm-level fruits,9,2016.0,-29.7,-4.5,29.7,2017
Farm-level fruits,10,2016.0,-27.0,-2.3,32.4,2017
Farm-level fruits,11,2016.0,-25.1,-1.2,30.9,2017
Farm-level fruits,12,2016.0,-15.8,9.3,43.4,2017
Farm-level fruits,1,2017.0,-18.1,4.5,34.7,2017
Farm-level fruits,2,2017.0,-18.1,1.9,27.5,2017
Farm-level fruits,3,2017.0,-14.1,3.7,25.7,2017
Farm-level fruits,4,2017.0,-12.7,2.4,21.5,2017
Farm-level fruits,5,2017.0,-1.1,13.7,32.4,2017
Farm-level fruits,6,2017.0,-2.0,9.6,24.3,2017
Farm-level fruits,7,2017.0,-2.7,6.4,17.6,2017
Farm-level fruits,8,2017.0,-0.9,6.0,14.3,2017
Farm-level fruits,9,2017.0,-0.9,4.1,10.0,2017
Farm-level fruits,10,2017.0,2.8,6.4,11.1,2017
Farm-level fruits,11,2017.0,3.0,5.3,8.0,2017
Farm-level fruits,12,2017.0,5.5,6.7,8.1,2017
Farm-level vegetables,7,2016.0,-21.2,-3.3,18.5,2017
Farm-level vegetables,8,2016.0,-20.9,-3.1,18.9,2017
Farm-level vegetables,9,2016.0,-20.2,-3.0,18.8,2017
Farm-level vegetables,10,2016.0,-20.5,-2.9,19.1,2017
Farm-level vegetables,11,2016.0,-20.4,-2.9,18.1,2017
Farm-level vegetables,12,2016.0,-21.1,-3.8,17.6,2017
Farm-level vegetables,1,2017.0,-19.9,-4.5,14.8,2017
Farm-level vegetables,2,2017.0,-19.7,-5.7,11.4,2017
Farm-level vegetables,3,2017.0,-17.2,-3.8,12.6,2017
Farm-level vegetables,4,2017.0,-14.2,-1.9,13.0,2017
Farm-level vegetables,5,2017.0,-6.2,5.8,20.3,2017
Farm-level vegetables,6,2017.0,-5.8,4.5,17.2,2017
Farm-level vegetables,7,2017.0,-5.4,3.5,14.4,2017
Farm-level vegetables,8,2017.0,-4.8,2.7,12.0,2017
Farm-level vegetables,9,2017.0,-3.7,2.4,9.7,2017
Farm-level vegetables,10,2017.0,-1.7,3.2,9.3,2017
Farm-level vegetables,11,2017.0,1.7,5.3,9.8,2017
Farm-level vegetables,12,2017.0,4.6,6.6,9.0,2017
Farm-level wheat,7,2016.0,-31.2,0.6,47.3,2017
Farm-level wheat,8,2016.0,-34.7,-4.4,39.2,2017
Farm-level wheat,9,2016.0,-35.1,-6.6,36.2,2017
Farm-level wheat,10,2016.0,-37.3,-11.2,27.6,2017
Farm-level wheat,11,2016.0,-35.7,-10.3,26.2,2017
Farm-level wheat,12,2016.0,-32.8,-8.2,26.9,2017
Farm-level wheat,1,2017.0,-30.6,-7.1,26.2,2017
Farm-level wheat,2,2017.0,-22.8,-1.0,29.9,2017
Farm-level wheat,3,2017.0,-16.7,3.7,31.2,2017
Farm-level wheat,4,2017.0,-14.6,2.7,26.1,2017
Farm-level wheat,5,2017.0,-13.5,1.2,20.4,2017
Farm-level wheat,6,2017.0,-10.7,1.6,17.6,2017
Farm-level wheat,7,2017.0,-3.6,7.1,21.1,2017
Farm-level wheat,8,2017.0,9.9,20.7,34.1,2017
Farm-level wheat,9,2017.0,2.4,8.8,17.1,2017
Farm-level wheat,10,2017.0,3.4,7.8,13.5,2017
Farm-level wheat,11,2017.0,5.1,7.9,11.0,2017
Farm-level wheat,12,2017.0,6.9,8.1,9.6,2017
Wholesale wheat flour,7,2016.0,-18.9,0.5,24.2,2017
Wholesale wheat flour,8,2016.0,-20.8,-1.9,21.2,2017
Wholesale wheat flour,9,2016.0,-20.3,-2.6,20.0,2017
Wholesale wheat flour,10,2016.0,-20.4,-2.8,18.2,2017
Wholesale wheat flour,11,2016.0,-18.1,-0.8,19.8,2017
Wholesale wheat flour,12,2016.0,-17.5,-1.7,16.7,2017
Wholesale wheat flour,1,2017.0,-16.7,-1.7,16.8,2017
Wholesale wheat flour,2,2017.0,-13.4,-0.5,15.8,2017
Wholesale wheat flour,3,2017.0,-11.9,-0.2,13.9,2017
Wholesale wheat flour,4,2017.0,-12.2,-2.4,8.9,2017
Wholesale wheat flour,5,2017.0,-11.8,-3.8,5.7,2017
Wholesale wheat flour,6,2017.0,-8.4,-1.5,6.9,2017
Wholesale wheat flour,7,2017.0,-5.3,0.7,7.6,2017
Wholesale wheat flour,8,2017.0,1.0,6.2,12.1,2017
Wholesale wheat flour,9,2017.0,-1.3,2.3,6.4,2017
Wholesale wheat flour,10,2017.0,-0.8,1.6,4.4,2017
Wholesale wheat flour,11,2017.0,0.0,1.5,3.1,2017
Wholesale wheat flour,12,2017.0,1.2,1.9,2.6,2017
