product_name,year,month,us_city_average_retail_price
Flour,1998,3,0.302
Flour,1998,4,0.298
Flour,1998,5,0.308
Flour,1998,6,0.305
Flour,1998,7,0.307
Flour,1998,8,0.31
Flour,1998,9,0.305
Flour,1998,10,0.301
Flour,1998,11,0.287
Flour,1998,12,0.279
Flour,1999,1,0.297
Flour,1999,2,0.293
Flour,1999,3,0.289
Flour,1999,4,0.283
Flour,1999,5,0.306
Flour,1999,6,0.303
Flour,1999,7,0.308
Flour,1999,8,0.311
Flour,1999,9,0.31
Flour,1999,10,0.288
Flour,1999,11,0.272
Flour,1999,12,0.267
Flour,2000,1,0.286
Flour,2000,2,0.267
Flour,2000,3,0.285
Flour,2000,4,0.283
Flour,2000,5,0.302
Flour,2000,6,0.305
Flour,2000,7,0.305
Flour,2000,8,0.304
Flour,2000,9,0.303
Flour,2000,10,0.306
Flour,2000,11,0.262
Flour,2000,12,0.275
Flour,2001,1,0.304
Flour,2001,2,0.307
Flour,2001,3,0.312
Flour,2001,4,0.276
Flour,2001,5,0.31
Flour,2001,6,0.313
Flour,2001,7,0.315
Flour,2001,8,0.318
Flour,2001,9,0.296
Flour,2001,10,0.309
Flour,2001,11,0.286
Flour,2001,12,0.282
Flour,2002,1,0.319
Flour,2002,2,0.318
Flour,2002,3,0.31
Flour,2002,4,0.307
Flour,2002,5,0.323
Flour,2002,6,0.325
Flour,2002,7,0.32
Flour,2002,8,0.322
Flour,2002,9,0.322
Flour,2002,10,0.289
Flour,2002,11,0.291
Flour,2002,12,0.292
Flour,2003,1,0.316
Flour,2003,2,0.299
Flour,2003,3,0.319
Flour,2003,4,0.318
Flour,2003,5,0.327
Flour,2003,6,0.327
Flour,2003,7,0.328
Flour,2003,8,0.329
Flour,2003,9,0.317
Flour,2003,10,0.288
Flour,2003,11,0.285
Flour,2003,12,0.287
Flour,2004,1,0.307
Flour,2004,2,0.302
Flour,2004,3,0.3
Flour,2004,4,0.283
Flour,2004,5,0.297
Flour,2004,6,0.312
Flour,2004,7,0.324
Flour,2004,8,0.324
Flour,2004,9,0.307
Flour,2004,10,0.299
Flour,2004,11,0.291
Flour,2004,12,0.285
Flour,2005,1,0.325
Flour,2005,2,0.326
Flour,2005,3,0.326
Flour,2005,4,0.322
Flour,2005,5,0.329
Flour,2005,6,0.337
Flour,2005,7,0.34
Flour,2005,8,0.341
Flour,2005,9,0.329
Flour,2005,10,0.311
Flour,2005,11,0.298
Flour,2005,12,0.303
Flour,2006,1,0.328
Flour,2006,2,0.326
Flour,2006,3,0.326
Flour,2006,4,0.32
Flour,2006,5,0.331
Flour,2006,6,0.336
Flour,2006,7,0.339
Flour,2006,8,0.341
Flour,2006,9,0.341
Flour,2006,10,0.321
Flour,2006,11,0.317
Flour,2006,12,0.318
Flour,2007,1,0.346
Flour,2007,2,0.356
Flour,2007,3,0.357
Flour,2007,4,0.354
Flour,2007,5,0.351
Flour,2007,6,0.35
Flour,2007,7,0.353
Flour,2007,8,0.355
Flour,2007,9,0.36
Flour,2007,10,0.355
Flour,2007,11,0.388
Flour,2007,12,0.398
Flour,2008,1,0.421
Flour,2008,2,0.455
Flour,2008,3,0.489
Flour,2008,4,0.518
Flour,2008,5,0.534
Flour,2008,6,0.529
Flour,2008,7,0.544
Flour,2008,8,0.539
Flour,2008,9,0.532
Flour,2008,10,0.521
Flour,2008,11,0.494
Flour,2008,12,0.504
Flour,2009,1,0.517
Flour,2009,2,0.509
Flour,2009,3,0.503
Flour,2009,4,0.485
Flour,2009,5,0.515
Flour,2009,6,0.516
Flour,2009,7,0.519
Flour,2009,8,0.517
Flour,2009,9,0.51
Flour,2009,10,0.5
Flour,2009,11,0.458
Flour,2009,12,0.464
Flour,2010,1,0.491
Flour,2010,2,0.496
Flour,2010,3,0.479
Flour,2010,4,0.473
Flour,2010,5,0.485
Flour,2010,6,0.484
Flour,2010,7,0.484
Flour,2010,8,0.489
Flour,2010,9,0.483
Flour,2010,10,0.472
Flour,2010,11,0.446
Flour,2010,12,0.441
Flour,2011,1,0.477
Flour,2011,2,0.494
Flour,2011,3,0.508
Flour,2011,4,0.5
Flour,2011,5,0.521
Flour,2011,6,0.528
Flour,2011,7,0.533
Flour,2011,8,0.537
Flour,2011,9,0.55
Flour,2011,10,0.542
Flour,2011,11,0.517
Flour,2011,12,0.51
Flour,2012,1,0.528
Flour,2012,2,0.528
Flour,2012,3,0.519
Flour,2012,4,0.515
Flour,2012,5,0.513
Flour,2012,6,0.519
Flour,2012,7,0.516
Flour,2012,8,0.531
Flour,2012,9,0.528
Flour,2012,10,0.509
Flour,2012,11,0.497
Flour,2012,12,0.5
Flour,2013,1,0.524
Flour,2013,2,0.524
Flour,2013,3,0.499
Flour,2013,4,0.522
Flour,2013,5,0.53
Flour,2013,6,0.533
Flour,2013,7,0.53
Flour,2013,8,0.529
Flour,2013,9,0.522
Flour,2013,10,0.516
Flour,2013,11,0.517
Flour,2013,12,0.513
Flour,2014,1,0.543
Flour,2014,2,0.555
Flour,2014,3,0.551
Flour,2014,4,0.547
Flour,2014,5,0.532
Flour,2014,6,0.532
Flour,2014,7,0.527
Flour,2014,8,0.531
Flour,2014,9,0.513
Flour,2014,10,0.501
Flour,2014,11,0.515
Flour,2014,12,0.511
Flour,2015,1,0.545
Flour,2015,2,0.525
Flour,2015,3,0.518
Flour,2015,4,0.509
Flour,2015,5,0.52
Flour,2015,6,0.519
Flour,2015,7,0.515
Flour,2015,8,0.524
Flour,2015,9,0.517
Flour,2015,10,0.511
Flour,2015,11,0.496
Flour,2015,12,0.501
Flour,2016,1,0.522
Flour,2016,2,0.522
Flour,2016,3,0.512
Flour,2016,4,0.521
Flour,2016,5,0.525
Flour,2016,6,0.529
Flour,2016,7,0.543
Flour,2016,8,0.546
Flour,2016,9,0.547
Flour,2016,10,0.523
Flour,2016,11,0.507
Flour,2016,12,0.503
Flour,2017,1,0.53
Flour,2017,2,0.526
Flour,2017,3,0.531
Flour,2017,4,0.516
Flour,2017,5,0.517
Flour,2017,6,0.507
Flour,2017,7,0.512
Flour,2017,8,0.512
Flour,2017,9,0.505
Flour,2017,10,0.5
Flour,2017,11,0.469
Flour,2017,12,0.462
Flour,2018,1,0.471
Flour,2018,2,0.47
Flour,2018,3,0.468
Flour,2018,4,0.472
Flour,2018,5,0.469
Flour,2018,6,0.469
Flour,2018,7,0.468
Flour,2018,8,0.464
Flour,2018,9,0.467
Flour,2018,10,0.453
Flour,2018,11,0.433
Flour,2018,12,0.437
Flour,2019,1,0.439
Flour,2019,2,0.443
Flour,2019,3,0.445
Flour,2019,4,0.434
Flour,2019,5,0.454
Flour,2019,6,0.448
Flour,2019,7,0.454
Flour,2019,8,0.45
Flour,2019,9,0.449
Flour,2019,10,0.432
Flour,2019,11,0.417
Flour,2019,12,0.429
Flour,2020,1,0.438
Flour,2020,2,0.438
Flour,2020,3,0.442
Flour,2020,5,0.461
Flour,2020,6,0.468
Flour,2020,7,0.461
Flour,2020,8,0.459
Flour,2020,9,0.451
Flour,2020,10,0.452
Flour,2020,11,0.445
Flour,2020,12,0.45
Flour,2021,1,0.446
Flour,2021,2,0.44
Flour,2021,3,0.436
Flour,2021,4,0.437
Flour,2021,5,0.439
Flour,2021,6,0.356
Flour,2021,7,0.368
Flour,2021,8,0.371
Flour,2021,9,0.382
Flour,2021,10,0.396
Flour,2021,11,0.386
Flour,2021,12,0.388
Flour,2022,1,0.424
Flour,2022,2,0.428
Flour,2022,3,0.448
Flour,2022,4,0.455
Flour,2022,5,0.456
Flour,2022,6,0.498
Flour,2022,7,0.533
Flour,2022,8,0.549
Flour,2022,9,0.556
Flour,2022,10,0.534
Flour,2022,11,0.524
Flour,2022,12,0.522
